vsweep  v1  v2  v3  v4  v5    
 9.10000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79331807e+00  3.55955901e-02 
 9.10100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79332720e+00  3.56427459e-02 
 9.10200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79333632e+00  3.56899487e-02 
 9.10300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79334542e+00  3.57372005e-02 
 9.10400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79335450e+00  3.57844992e-02 
 9.10500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79336356e+00  3.58318457e-02 
 9.10600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79337260e+00  3.58792381e-02 
 9.10700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79338163e+00  3.59266801e-02 
 9.10800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79339064e+00  3.59741666e-02 
 9.10900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79339963e+00  3.60217037e-02 
 9.11000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79340861e+00  3.60692884e-02 
 9.11100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79341757e+00  3.61169202e-02 
 9.11200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79342650e+00  3.61646013e-02 
 9.11300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79343543e+00  3.62123310e-02 
 9.11400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79344433e+00  3.62601073e-02 
 9.11500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79345322e+00  3.63079330e-02 
 9.11600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79346209e+00  3.63558075e-02 
 9.11700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79347094e+00  3.64037325e-02 
 9.11800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79347977e+00  3.64517040e-02 
 9.11900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79348859e+00  3.64997261e-02 
 9.12000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79349739e+00  3.65477967e-02 
 9.12100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79350617e+00  3.65959156e-02 
 9.12200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79351494e+00  3.66440856e-02 
 9.12300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79352369e+00  3.66923050e-02 
 9.12400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79353242e+00  3.67405740e-02 
 9.12500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79354113e+00  3.67888907e-02 
 9.12600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79354983e+00  3.68372598e-02 
 9.12700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79355851e+00  3.68856776e-02 
 9.12800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79356717e+00  3.69341463e-02 
 9.12900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79357582e+00  3.69826660e-02 
 9.13000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79358445e+00  3.70312348e-02 
 9.13100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79359306e+00  3.70798554e-02 
 9.13200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79360166e+00  3.71285250e-02 
 9.13300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79361024e+00  3.71772478e-02 
 9.13400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79361880e+00  3.72260193e-02 
 9.13500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79362734e+00  3.72748413e-02 
 9.13600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79363587e+00  3.73237171e-02 
 9.13700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79364438e+00  3.73726423e-02 
 9.13800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79365288e+00  3.74216204e-02 
 9.13900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79366136e+00  3.74706502e-02 
 9.14000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79366982e+00  3.75197301e-02 
 9.14100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79367827e+00  3.75688630e-02 
 9.14200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79368670e+00  3.76180470e-02 
 9.14300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79369511e+00  3.76672842e-02 
 9.14400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79370351e+00  3.77165748e-02 
 9.14500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79371189e+00  3.77659151e-02 
 9.14600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79372025e+00  3.78153098e-02 
 9.14700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79372860e+00  3.78647559e-02 
 9.14800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79373693e+00  3.79142563e-02 
 9.14900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79374525e+00  3.79638093e-02 
 9.15000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79375354e+00  3.80134150e-02 
 9.15100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79376183e+00  3.80630745e-02 
 9.15200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79377009e+00  3.81127866e-02 
 9.15300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79377834e+00  3.81625532e-02 
 9.15400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79378658e+00  3.82123737e-02 
 9.15500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79379480e+00  3.82622457e-02 
 9.15600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79380300e+00  3.83121749e-02 
 9.15700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79381119e+00  3.83621577e-02 
 9.15800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79381936e+00  3.84121926e-02 
 9.15900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79382751e+00  3.84622832e-02 
 9.16000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79383565e+00  3.85124286e-02 
 9.16100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79384377e+00  3.85626282e-02 
 9.16200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79385188e+00  3.86128838e-02 
 9.16300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79385997e+00  3.86631923e-02 
 9.16400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79386805e+00  3.87135573e-02 
 9.16500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79387611e+00  3.87639781e-02 
 9.16600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79388415e+00  3.88144526e-02 
 9.16700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79389218e+00  3.88649850e-02 
 9.16800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79390020e+00  3.89155713e-02 
 9.16900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79390819e+00  3.89662138e-02 
 9.17000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79391618e+00  3.90169144e-02 
 9.17100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79392414e+00  3.90676697e-02 
 9.17200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79393209e+00  3.91184810e-02 
 9.17300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79394003e+00  3.91693499e-02 
 9.17400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79394795e+00  3.92202751e-02 
 9.17500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79395586e+00  3.92712580e-02 
 9.17600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79396375e+00  3.93222963e-02 
 9.17700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79397162e+00  3.93733935e-02 
 9.17800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79397948e+00  3.94245451e-02 
 9.17900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79398732e+00  3.94757567e-02 
 9.18000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79399515e+00  3.95270269e-02 
 9.18100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79400297e+00  3.95783533e-02 
 9.18200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79401077e+00  3.96297391e-02 
 9.18300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79401855e+00  3.96811814e-02 
 9.18400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79402632e+00  3.97326816e-02 
 9.18500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79403407e+00  3.97842420e-02 
 9.18600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79404181e+00  3.98358607e-02 
 9.18700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79404953e+00  3.98875381e-02 
 9.18800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79405724e+00  3.99392744e-02 
 9.18900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79406493e+00  3.99910694e-02 
 9.19000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79407261e+00  4.00429248e-02 
 9.19100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79408028e+00  4.00948380e-02 
 9.19200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79408792e+00  4.01468124e-02 
 9.19300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79409556e+00  4.01988449e-02 
 9.19400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79410318e+00  4.02509416e-02 
 9.19500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79411078e+00  4.03030953e-02 
 9.19600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79411837e+00  4.03553092e-02 
 9.19700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79412595e+00  4.04075841e-02 
 9.19800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79413351e+00  4.04599195e-02 
 9.19900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79414105e+00  4.05123180e-02 
 9.20000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79414859e+00  4.05647756e-02 
 9.20100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79415610e+00  4.06172948e-02 
 9.20200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79416360e+00  4.06698765e-02 
 9.20300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79417109e+00  4.07225186e-02 
 9.20400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79417857e+00  4.07752231e-02 
 9.20500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79418603e+00  4.08279898e-02 
 9.20600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79419347e+00  4.08808168e-02 
 9.20700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79420090e+00  4.09337069e-02 
 9.20800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79420832e+00  4.09866611e-02 
 9.20900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79421572e+00  4.10396778e-02 
 9.21000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79422311e+00  4.10927557e-02 
 9.21100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79423048e+00  4.11458983e-02 
 9.21200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79423784e+00  4.11991039e-02 
 9.21300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79424518e+00  4.12523723e-02 
 9.21400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79425251e+00  4.13057032e-02 
 9.21500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79425983e+00  4.13591024e-02 
 9.21600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79426713e+00  4.14125633e-02 
 9.21700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79427442e+00  4.14660872e-02 
 9.21800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79428169e+00  4.15196768e-02 
 9.21900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79428895e+00  4.15733302e-02 
 9.22000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79429620e+00  4.16270484e-02 
 9.22100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79430343e+00  4.16808315e-02 
 9.22200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79431065e+00  4.17346803e-02 
 9.22300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79431786e+00  4.17885966e-02 
 9.22400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79432505e+00  4.18425766e-02 
 9.22500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79433222e+00  4.18966235e-02 
 9.22600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79433939e+00  4.19507342e-02 
 9.22700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79434654e+00  4.20049118e-02 
 9.22800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79435367e+00  4.20591572e-02 
 9.22900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79436079e+00  4.21134698e-02 
 9.23000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79436790e+00  4.21678475e-02 
 9.23100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79437499e+00  4.22222921e-02 
 9.23200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79438207e+00  4.22768050e-02 
 9.23300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79438914e+00  4.23313855e-02 
 9.23400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79439619e+00  4.23860328e-02 
 9.23500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79440323e+00  4.24407493e-02 
 9.23600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79441026e+00  4.24955334e-02 
 9.23700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79441727e+00  4.25503842e-02 
 9.23800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79442427e+00  4.26053054e-02 
 9.23900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79443126e+00  4.26602960e-02 
 9.24000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79443823e+00  4.27153554e-02 
 9.24100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79444519e+00  4.27704815e-02 
 9.24200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79445213e+00  4.28256793e-02 
 9.24300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79445907e+00  4.28809455e-02 
 9.24400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79446598e+00  4.29362828e-02 
 9.24500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79447289e+00  4.29916890e-02 
 9.24600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79447978e+00  4.30471649e-02 
 9.24700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79448666e+00  4.31027129e-02 
 9.24800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79449353e+00  4.31583317e-02 
 9.24900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79450038e+00  4.32140208e-02 
 9.25000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79450722e+00  4.32697812e-02 
 9.25100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79451405e+00  4.33256117e-02 
 9.25200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79452086e+00  4.33815157e-02 
 9.25300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79452766e+00  4.34374922e-02 
 9.25400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79453445e+00  4.34935395e-02 
 9.25500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79454122e+00  4.35496592e-02 
 9.25600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79454798e+00  4.36058520e-02 
 9.25700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79455473e+00  4.36621177e-02 
 9.25800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79456147e+00  4.37184550e-02 
 9.25900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79456819e+00  4.37748670e-02 
 9.26000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79457490e+00  4.38313533e-02 
 9.26100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79458160e+00  4.38879110e-02 
 9.26200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79458828e+00  4.39445442e-02 
 9.26300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79459495e+00  4.40012521e-02 
 9.26400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79460161e+00  4.40580333e-02 
 9.26500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79460825e+00  4.41148890e-02 
 9.26600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79461489e+00  4.41718223e-02 
 9.26700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79462151e+00  4.42288284e-02 
 9.26800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79462811e+00  4.42859092e-02 
 9.26900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79463471e+00  4.43430676e-02 
 9.27000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79464129e+00  4.44003011e-02 
 9.27100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79464786e+00  4.44576103e-02 
 9.27200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79465442e+00  4.45149982e-02 
 9.27300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79466096e+00  4.45724603e-02 
 9.27400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79466749e+00  4.46300005e-02 
 9.27500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79467401e+00  4.46876179e-02 
 9.27600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79468052e+00  4.47453141e-02 
 9.27700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79468701e+00  4.48030855e-02 
 9.27800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79469349e+00  4.48609365e-02 
 9.27900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79469996e+00  4.49188660e-02 
 9.28000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79470642e+00  4.49768729e-02 
 9.28100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79471287e+00  4.50349588e-02 
 9.28200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79471930e+00  4.50931237e-02 
 9.28300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79472572e+00  4.51513687e-02 
 9.28400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79473213e+00  4.52096930e-02 
 9.28500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79473852e+00  4.52680994e-02 
 9.28600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79474491e+00  4.53265824e-02 
 9.28700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79475128e+00  4.53851467e-02 
 9.28800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79475764e+00  4.54437941e-02 
 9.28900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79476398e+00  4.55025167e-02 
 9.29000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79477032e+00  4.55613262e-02 
 9.29100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79477664e+00  4.56202146e-02 
 9.29200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79478295e+00  4.56791849e-02 
 9.29300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79478925e+00  4.57382387e-02 
 9.29400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79479554e+00  4.57973727e-02 
 9.29500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79480181e+00  4.58565922e-02 
 9.29600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79480807e+00  4.59158920e-02 
 9.29700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79481432e+00  4.59752760e-02 
 9.29800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79482056e+00  4.60347433e-02 
 9.29900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79482679e+00  4.60942950e-02 
 9.30000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79483300e+00  4.61539285e-02 
 9.30100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79483921e+00  4.62136499e-02 
 9.30200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79484540e+00  4.62734533e-02 
 9.30300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79485158e+00  4.63333419e-02 
 9.30400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79485774e+00  4.63933159e-02 
 9.30500000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79486390e+00  4.64533769e-02 
 9.30600000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79487004e+00  4.65135225e-02 
 9.30700000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79487617e+00  4.65737550e-02 
 9.30800000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79488230e+00  4.66340746e-02 
 9.30900000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79488840e+00  4.66944793e-02 
 9.31000000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79489450e+00  4.67549699e-02 
 9.31100000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79490059e+00  4.68155503e-02 
 9.31200000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79490666e+00  4.68762180e-02 
 9.31300000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79491272e+00  4.69369731e-02 
 9.31400000e-01  1.79999988e+00  1.79999988e+00  1.79999988e+00  1.79491877e+00  4.69978157e-02 
